UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:12:06.00,45.4931,-123.2282,92,319.1368,14.0000
2021-03-03T00:12:07.00,45.4932,-123.2282,92,322.7117,14.0000
2021-03-03T00:12:08.00,45.4932,-123.2282,92,326.3649,14.0000
2021-03-03T00:12:09.00,45.4932,-123.2282,92,325.6027,14.0000
2021-03-03T00:12:10.00,45.4932,-123.2282,92,323.5116,14.0000
2021-03-03T00:12:11.00,45.4932,-123.2282,92,322.3273,14.0000
2021-03-03T00:12:12.00,45.4932,-123.2282,92,321.3143,14.0000
2021-03-03T00:12:13.00,45.4932,-123.2282,92,321.9980,14.0000
2021-03-03T00:12:14.00,45.4932,-123.2283,92,322.5694,14.0000
2021-03-03T00:12:15.00,45.4932,-123.2283,92,325.3349,14.0000
2021-03-03T00:12:16.00,45.4933,-123.2283,92,331.4770,14.0000
2021-03-03T00:12:17.00,45.4933,-123.2283,92,338.3828,14.0000
2021-03-03T00:12:18.00,45.4933,-123.2283,92,338.3767,14.0000
2021-03-03T00:12:19.00,45.4933,-123.2283,92,336.0475,14.0000
2021-03-03T00:12:20.00,45.4933,-123.2283,92,332.4755,14.0000
2021-03-03T00:12:21.00,45.4933,-123.2283,92,328.0290,14.0000
2021-03-03T00:12:22.00,45.4933,-123.2283,92,322.6544,14.0000
2021-03-03T00:12:23.00,45.4933,-123.2283,92,315.6471,14.0000
2021-03-03T00:12:24.00,45.4934,-123.2284,92,301.7912,14.0000
2021-03-03T00:12:25.00,45.4934,-123.2284,92,295.6136,14.0000
2021-03-03T00:12:26.00,45.4934,-123.2284,92,294.6000,14.0000
2021-03-03T00:12:27.00,45.4934,-123.2284,92,296.5975,14.0000
2021-03-03T00:12:28.00,45.4934,-123.2284,92,301.9824,14.0000
2021-03-03T00:12:29.00,45.4934,-123.2284,92,308.9268,14.0000
2021-03-03T00:12:30.00,45.4934,-123.2285,92,317.8264,14.0000
2021-03-03T00:12:31.00,45.4934,-123.2285,92,335.8782,14.0000
2021-03-03T00:12:32.00,45.4934,-123.2285,92,342.5540,14.0000
2021-03-03T00:12:33.00,45.4934,-123.2285,92,343.6485,14.0000
2021-03-03T00:12:34.00,45.4934,-123.2285,92,342.9430,14.0000
2021-03-03T00:12:35.00,45.4935,-123.2285,92,340.4493,14.0000
2021-03-03T00:12:36.00,45.4935,-123.2285,92,337.0971,14.0000
2021-03-03T00:12:37.00,45.4935,-123.2285,92,333.2196,14.0000
2021-03-03T00:12:38.00,45.4935,-123.2285,92,331.2009,14.0000
2021-03-03T00:12:39.00,45.4935,-123.2285,92,332.8208,14.0000
2021-03-03T00:12:40.00,45.4935,-123.2286,92,325.8558,14.0000
