UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:26:06.00,45.4921,-123.2271,14,319.2007,14.0000
2021-03-03T00:26:07.00,45.4921,-123.2271,14,319.7355,14.0000
2021-03-03T00:26:08.00,45.4922,-123.2271,14,320.1910,14.0000
2021-03-03T00:26:09.00,45.4922,-123.2271,14,324.3051,14.0000
2021-03-03T00:26:10.00,45.4922,-123.2271,14,318.7689,14.0000
2021-03-03T00:26:11.00,45.4922,-123.2271,14,322.1698,14.0000
2021-03-03T00:26:12.00,45.4922,-123.2272,14,320.1579,14.0000
2021-03-03T00:26:13.00,45.4922,-123.2272,14,319.7035,14.0000
2021-03-03T00:26:14.00,45.4922,-123.2272,14,319.0959,14.0000
2021-03-03T00:26:15.00,45.4922,-123.2272,14,321.3195,14.0000
2021-03-03T00:26:16.00,45.4922,-123.2272,14,323.6917,14.0000
2021-03-03T00:26:17.00,45.4922,-123.2272,14,319.3303,14.0000
2021-03-03T00:26:18.00,45.4923,-123.2272,14,321.6827,14.0000
2021-03-03T00:26:19.00,45.4923,-123.2273,14,321.7024,14.0000
2021-03-03T00:26:20.00,45.4923,-123.2273,14,322.1301,14.0000
2021-03-03T00:26:21.00,45.4923,-123.2273,14,322.9021,14.0000
2021-03-03T00:26:22.00,45.4923,-123.2273,14,322.0899,14.0000
2021-03-03T00:26:23.00,45.4923,-123.2273,14,326.3318,14.0000
2021-03-03T00:26:24.00,45.4923,-123.2273,14,323.0274,14.0000
2021-03-03T00:26:25.00,45.4923,-123.2273,14,323.3131,14.0000
2021-03-03T00:26:26.00,45.4924,-123.2273,14,327.0684,14.0000
2021-03-03T00:26:27.00,45.4924,-123.2274,14,322.4755,14.0000
2021-03-03T00:26:28.00,45.4924,-123.2274,14,325.6527,14.0000
2021-03-03T00:26:29.00,45.4924,-123.2274,14,324.1642,14.0000
2021-03-03T00:26:30.00,45.4924,-123.2274,14,324.9219,14.0000
2021-03-03T00:26:31.00,45.4924,-123.2274,14,326.8280,14.0000
2021-03-03T00:26:32.00,45.4924,-123.2274,14,323.2217,14.0000
2021-03-03T00:26:33.00,45.4924,-123.2274,14,327.5781,14.0000
2021-03-03T00:26:34.00,45.4924,-123.2274,14,321.6482,14.0000
2021-03-03T00:26:35.00,45.4925,-123.2275,14,325.1887,14.0000
2021-03-03T00:26:36.00,45.4925,-123.2275,14,325.6592,14.0000
2021-03-03T00:26:37.00,45.4925,-123.2275,14,321.5379,14.0000
2021-03-03T00:26:38.00,45.4925,-123.2275,14,322.7365,14.0000
2021-03-03T00:26:39.00,45.4925,-123.2275,14,322.2760,14.0000
2021-03-03T00:26:40.00,45.4925,-123.2275,14,321.9127,14.0000
2021-03-03T00:26:41.00,45.4925,-123.2275,14,321.8324,14.0000
2021-03-03T00:26:42.00,45.4925,-123.2275,14,320.1324,14.0000
2021-03-03T00:26:43.00,45.4926,-123.2275,14,319.5319,14.0000
2021-03-03T00:26:44.00,45.4926,-123.2276,14,323.2813,14.0000
2021-03-03T00:26:45.00,45.4926,-123.2276,14,321.1675,14.0000
2021-03-03T00:26:46.00,45.4926,-123.2276,14,319.8853,14.0000
2021-03-03T00:26:47.00,45.4926,-123.2276,14,319.9229,14.0000
2021-03-03T00:26:48.00,45.4926,-123.2276,14,321.9596,14.0000
2021-03-03T00:26:49.00,45.4926,-123.2276,14,320.3994,14.0000
2021-03-03T00:26:50.00,45.4926,-123.2276,14,321.7217,14.0000
2021-03-03T00:26:51.00,45.4926,-123.2277,14,323.8432,14.0000
2021-03-03T00:26:52.00,45.4926,-123.2277,14,322.6690,14.0000
2021-03-03T00:26:53.00,45.4927,-123.2277,14,324.1469,14.0000
2021-03-03T00:26:54.00,45.4927,-123.2277,14,324.8496,14.0000
2021-03-03T00:26:55.00,45.4927,-123.2277,14,325.2460,14.0000
2021-03-03T00:26:56.00,45.4927,-123.2277,14,324.7984,14.0000
2021-03-03T00:26:57.00,45.4927,-123.2277,14,324.5695,14.0000
2021-03-03T00:26:58.00,45.4927,-123.2277,14,323.8542,14.0000
2021-03-03T00:26:59.00,45.4927,-123.2277,14,323.8453,14.0000
2021-03-03T00:27:00.00,45.4927,-123.2278,14,322.8429,14.0000
2021-03-03T00:27:01.00,45.4928,-123.2278,14,324.1535,14.0000
2021-03-03T00:27:02.00,45.4928,-123.2278,14,324.2277,14.0000
2021-03-03T00:27:03.00,45.4928,-123.2278,14,324.7496,14.0000
2021-03-03T00:27:04.00,45.4928,-123.2278,14,321.6111,14.0000
2021-03-03T00:27:05.00,45.4928,-123.2278,14,322.4371,14.0000
2021-03-03T00:27:06.00,45.4928,-123.2278,14,322.3220,14.0000
2021-03-03T00:27:07.00,45.4928,-123.2278,14,323.0967,14.0000
2021-03-03T00:27:08.00,45.4928,-123.2279,14,319.9421,14.0000
2021-03-03T00:27:09.00,45.4928,-123.2279,14,323.4997,14.0000
2021-03-03T00:27:10.00,45.4928,-123.2279,14,322.1962,14.0000
2021-03-03T00:27:11.00,45.4929,-123.2279,14,322.1871,14.0000
2021-03-03T00:27:12.00,45.4929,-123.2279,14,322.3371,14.0000
2021-03-03T00:27:13.00,45.4929,-123.2279,14,322.8621,14.0000
2021-03-03T00:27:14.00,45.4929,-123.2279,14,322.0193,14.0000
2021-03-03T00:27:15.00,45.4929,-123.2279,14,322.9219,14.0000
2021-03-03T00:27:16.00,45.4929,-123.2280,14,325.4939,14.0000
2021-03-03T00:27:17.00,45.4929,-123.2280,14,328.1571,14.0000
2021-03-03T00:27:18.00,45.4929,-123.2280,14,327.0060,14.0000
2021-03-03T00:27:19.00,45.4930,-123.2280,14,326.9361,14.0000
2021-03-03T00:27:20.00,45.4930,-123.2280,14,329.3806,14.0000
2021-03-03T00:27:21.00,45.4930,-123.2280,14,331.7251,14.0000
2021-03-03T00:27:22.00,45.4930,-123.2280,14,326.8247,14.0000
2021-03-03T00:27:23.00,45.4930,-123.2280,14,329.1015,14.0000
2021-03-03T00:27:24.00,45.4930,-123.2280,14,329.4050,14.0000
2021-03-03T00:27:25.00,45.4930,-123.2281,14,327.0100,14.0000
2021-03-03T00:27:26.00,45.4930,-123.2281,14,328.1500,14.0000
2021-03-03T00:27:27.00,45.4930,-123.2281,14,325.9103,14.0000
2021-03-03T00:27:28.00,45.4931,-123.2281,14,326.9138,14.0000
2021-03-03T00:27:29.00,45.4931,-123.2281,14,324.1107,14.0000
2021-03-03T00:27:30.00,45.4931,-123.2281,14,324.5047,14.0000
2021-03-03T00:27:31.00,45.4931,-123.2281,14,328.3609,14.0000
2021-03-03T00:27:32.00,45.4931,-123.2281,14,325.4362,14.0000
2021-03-03T00:27:33.00,45.4931,-123.2281,14,326.8222,14.0000
2021-03-03T00:27:34.00,45.4931,-123.2282,14,325.8807,14.0000
2021-03-03T00:27:35.00,45.4932,-123.2282,14,326.4082,14.0000
2021-03-03T00:27:36.00,45.4932,-123.2282,14,327.4521,14.0000
2021-03-03T00:27:37.00,45.4932,-123.2282,14,327.8948,14.0000
2021-03-03T00:27:38.00,45.4932,-123.2282,14,326.2596,14.0000
2021-03-03T00:27:39.00,45.4932,-123.2282,14,324.2305,14.0000
2021-03-03T00:27:40.00,45.4932,-123.2282,14,323.0131,14.0000
2021-03-03T00:27:41.00,45.4932,-123.2282,14,323.2351,14.0000
2021-03-03T00:27:42.00,45.4932,-123.2282,14,324.0750,14.0000
